"ncaa_id","team","player_id","name","year","hometown","homestate","high_school","previous_school","height_clean","position","jersey","url","season","team_state","conference","division","height_ft","height_in","total_inches","primary_position","secondary_position","position_clean","year_clean","redshirt","hs_clean","hometown_clean","state_clean","country_clean","previous_school_clean"
8,"Alabama","12045","Aaliyah Nye","Gr.","East Lansing","Mich","East Lansing High School",,"6'0""","Guard/Forward","32","https://rolltide.com/sports/womens-basketball/roster/aaliyah-nye/12045","2024-25","AL","SEC","I",6,0,72,"GUARD","FORWARD","GUARD/FORWARD","Graduate Student",0,"East Lansing High School","EAST LANSING, MICH","MI","USA",
8,"Alabama","12594","Eris Lester","Fr.","Jacksonville","Fla","Montverde Academy",,"5'11""","Guard","4","https://rolltide.com/sports/womens-basketball/roster/eris-lester/12594","2024-25","AL","SEC","I",5,11,71,"GUARD",,"GUARD","Freshman",0,"Montverde Academy","JACKSONVILLE, FLA","FL","USA",
8,"Alabama","12043","Reychel Douglas","So.","Raleigh","NC.","Millbrook Magnet HS",,"6'0""","Guard","5","https://rolltide.com/sports/womens-basketball/roster/reychel-douglas/12043","2024-25","AL","SEC","I",6,0,72,"GUARD",,"GUARD","Sophomore",0,"Millbrook Magnet HS","RALEIGH, NC","NC","USA",
9,"UAB","10780","Rayne Tucker","Gr.","New Carrollton","Maryland","Riverdale Baptist",,"6' 1''","Forward","0","https://uabsports.com/sports/womens-basketball/roster/rayne-tucker/10780","2024-25","AL","C-USA","I",6,1,73,"FORWARD",,"FORWARD","Graduate Student",0,"Riverdale Baptist","NEW CARROLLTON, MD","MD","USA",
9,"UAB","10778","Eleecia Carter","R-Fr.","Winter Garden","Fla","Lake Highlands Preparatory Academy",,"5' 7''","Guard","1","https://uabsports.com/sports/womens-basketball/roster/eleecia-carter/10778","2024-25","AL","C-USA","I",5,7,67,"GUARD",,"GUARD","Freshman",1,"Lake Highlands Preparatory Academy","WINTER GARDEN, FLA","FL","USA",
9,"UAB","10781","Riley Talbert","Fr.","Amelia Island","Fla","Bishop Kenny HS",,"5' 10''","Guard","10","https://uabsports.com/sports/womens-basketball/roster/riley-talbert/10781","2024-25","AL","C-USA","I",5,10,70,"GUARD",,"GUARD","Freshman",0,"Bishop Kenny HS","AMELIA ISLAND, FLA","FL","USA",
9,"UAB","10718","Genevive Wedemeyer","So.","Hamburg","Germany","West Hamburg",,"5' 8''","Guard","11","https://uabsports.com/sports/womens-basketball/roster/genevive-wedemeyer/10718","2024-25","AL","C-USA","I",5,8,68,"GUARD",,"GUARD","Sophomore",0,"West Hamburg","HAMBURG, GERMANY",,"GERMANY",
9,"UAB","10711","Molly Moffitt","Jr.","Seattle","Wash","Seattle Prep",,"6' 1''","Forward","12","https://uabsports.com/sports/womens-basketball/roster/molly-moffitt/10711","2024-25","AL","C-USA","I",6,1,73,"FORWARD",,"FORWARD","Junior",0,"Seattle Prep","SEATTLE, WASH","WA","USA",
9,"UAB","10712","Valentina Monzo","Sr.","Santiago","Chile","Instituto Sagrado Corazón de San Bernardo",,"6' 2''","Forward","13","https://uabsports.com/sports/womens-basketball/roster/valentina-monzo/10712","2024-25","AL","C-USA","I",6,2,74,"FORWARD",,"FORWARD","Senior",0,"Instituto Sagrado Corazón de San Bernardo","SANTIAGO, CHILE",,"CHILE",
9,"UAB","10715","Maddie Walsh","Gr.","Hartland","Wisc","Arrowhead Union",,"6' 2''","Guard","21","https://uabsports.com/sports/womens-basketball/roster/maddie-walsh/10715","2024-25","AL","C-USA","I",6,2,74,"GUARD",,"GUARD","Graduate Student",0,"Arrowhead Union","HARTLAND, WISC","WI","USA",
9,"UAB","10710","Ashton Elley","Jr.","Little Rock","Ark","Little Rock Christian Academy",,"5' 10''","Guard","22","https://uabsports.com/sports/womens-basketball/roster/ashton-elley/10710","2024-25","AL","C-USA","I",5,10,70,"GUARD",,"GUARD","Junior",0,"Little Rock Christian Academy","LITTLE ROCK, ARK","AR","USA",
9,"UAB","10717","Jade Weathersby","So.","Aurora","Colo","Brookwood",,"6' 2''","Forward","23","https://uabsports.com/sports/womens-basketball/roster/jade-weathersby/10717","2024-25","AL","C-USA","I",6,2,74,"FORWARD",,"FORWARD","Sophomore",0,"Brookwood","AURORA, COLO","CO","USA",
9,"UAB","10709","Tracey Bershers","Jr.","Fort Smith","Ark","Northside",,"6' 2''","Forward","24","https://uabsports.com/sports/womens-basketball/roster/tracey-bershers/10709","2024-25","AL","C-USA","I",6,2,74,"FORWARD",,"FORWARD","Junior",0,"Northside","FORT SMITH, ARK","AR","USA",
9,"UAB","10779","Journey Armstead","Jr.","Tulsa","Okla","Charles Page HS",,"5' 8''","Guard","3","https://uabsports.com/sports/womens-basketball/roster/journey-armstead/10779","2024-25","AL","C-USA","I",5,8,68,"GUARD",,"GUARD","Junior",0,"Charles Page HS","TULSA, OKLA","OK","USA",
9,"UAB","10708","Sara Bershers","Gr.","Fort Smith","Ark","Northside",,"6' 0''","Forward","33","https://uabsports.com/sports/womens-basketball/roster/sara-bershers/10708","2024-25","AL","C-USA","I",6,0,72,"FORWARD",,"FORWARD","Graduate Student",0,"Northside","FORT SMITH, ARK","AR","USA",
9,"UAB","10777","Cali Smallwood","So.","Blountsville","Ala","Susan Moore HS",,"5' 9''","Guard","34","https://uabsports.com/sports/womens-basketball/roster/cali-smallwood/10777","2024-25","AL","C-USA","I",5,9,69,"GUARD",,"GUARD","Sophomore",0,"Susan Moore HS","BLOUNTSVILLE, ALA","AL","USA",
9,"UAB","10716","Desiree Ware","Jr.","Brooklyn Park","Minn","Minnetonka",,"5' 8''","Guard","4","https://uabsports.com/sports/womens-basketball/roster/desiree-ware/10716","2024-25","AL","C-USA","I",5,8,68,"GUARD",,"GUARD","Junior",0,"Minnetonka","BROOKLYN PARK, MINN","MN","USA",
11,"Alas. Anchorage","7320","Kenzie Sirowich","Junior","Seymour","Conn","Seymour HS","Franklin Pierce","5'10""","Forward","1","https://www.goseawolves.com/sports/womens-basketball/roster/kenzie-sirowich/7320","2024-25","AK","Great Northwest","II",5,10,70,"FORWARD",,"FORWARD","Junior",0,"Seymour HS","SEYMOUR, CONN","CT","USA","Franklin Pierce"
11,"Alas. Anchorage","7325","Emilia Long","Senior","Port Angeles","Wash","Port Angeles HS","Cal Poly Humboldt","5'9""","Guard","11","https://www.goseawolves.com/sports/womens-basketball/roster/emilia-long/7325","2024-25","AK","Great Northwest","II",5,9,69,"GUARD",,"GUARD","Senior",0,"Port Angeles HS","PORT ANGELES, WASH","WA","USA","Cal Poly Humboldt"
11,"Alas. Anchorage","7316","Jaisa Gamble","Senior","San Bruno","Calif","Capuchino HS","Laney College","6'0""","Forward","13","https://www.goseawolves.com/sports/womens-basketball/roster/jaisa-gamble/7316","2024-25","AK","Great Northwest","II",6,0,72,"FORWARD",,"FORWARD","Senior",0,"Capuchino HS","SAN BRUNO, CALIF","CA","USA","Laney College"
11,"Alas. Anchorage","7319","Ashlyn Rean","Freshman","Rangiora","New Zealand",,,"6'1""","Forward/Center","14","https://www.goseawolves.com/sports/womens-basketball/roster/ashlyn-rean/7319","2024-25","AK","Great Northwest","II",6,1,73,"FORWARD","CENTER","FORWARD/CENTER","Freshman",0,,"RANGIORA, NEW ZEALAND",,"NEW ZEALAND",
11,"Alas. Anchorage","7315","Jazzpher Evans","Senior","Shorewood","Ill","Joliet West HS","Quincy","5'6""","Guard","15","https://www.goseawolves.com/sports/womens-basketball/roster/jazzpher-evans/7315","2024-25","AK","Great Northwest","II",5,6,66,"GUARD",,"GUARD","Senior",0,"Joliet West HS","SHOREWOOD, ILL","IL","USA","Quincy"
11,"Alas. Anchorage","7314","Ja'Niah Alexander","Senior","Atlanta","Georgia","McDonough HS","Indian River [Fla.] State College","5'10""","Guard","2","https://www.goseawolves.com/sports/womens-basketball/roster/ja-niah-alexander/7314","2024-25","AK","Great Northwest","II",5,10,70,"GUARD",,"GUARD","Senior",0,"McDonough HS","ATLANTA, GA","GA","USA","Indian River State College"
11,"Alas. Anchorage","7318","Elaina Mack","Junior","King Cove","Alaska","King Cove HS",,"5'8""","Guard","20","https://www.goseawolves.com/sports/womens-basketball/roster/elaina-mack/7318","2024-25","AK","Great Northwest","II",5,8,68,"GUARD",,"GUARD","Junior",0,"King Cove HS","KING COVE, ALASKA","AK","USA",
11,"Alas. Anchorage","7317","Tori Hollingshead","Senior","Orem","Utah","Orem HS","Umpqua [Ore.] CC","6'3""","Forward/Center","21","https://www.goseawolves.com/sports/womens-basketball/roster/tori-hollingshead/7317","2024-25","AK","Great Northwest","II",6,3,75,"FORWARD","CENTER","FORWARD/CENTER","Senior",0,"Orem HS","OREM, UTAH","UT","USA","Umpqua [Ore.] CC"
11,"Alas. Anchorage","7323","Telia Graham","Junior","Minneapolis","Minn","Minnehaha Academy","Mineral Area [Mo.] College","5'11""","Guard/Forward","24","https://www.goseawolves.com/sports/womens-basketball/roster/telia-graham/7323","2024-25","AK","Great Northwest","II",5,11,71,"GUARD","FORWARD","GUARD/FORWARD","Junior",0,"Minnehaha Academy","MINNEAPOLIS, MINN","MN","USA","Mineral Area [Mo.] College"
11,"Alas. Anchorage","7321","Hedda Koehne","Junior","Lette","Germany","Oswald Berufskolleg","Otero [Colo.] JC","6'1""","Forward/Center","25","https://www.goseawolves.com/sports/womens-basketball/roster/hedda-koehne/7321","2024-25","AK","Great Northwest","II",6,1,73,"FORWARD","CENTER","FORWARD/CENTER","Junior",0,"Oswald Berufskolleg","LETTE, GERMANY",,"GERMANY","Otero [Colo.] JC"
11,"Alas. Anchorage","7324","Kiara Stone","Freshman","Tacoma","Wash","Bellarmine Prep",,"5'7""","Guard","4","https://www.goseawolves.com/sports/womens-basketball/roster/kiara-stone/7324","2024-25","AK","Great Northwest","II",5,7,67,"GUARD",,"GUARD","Freshman",0,"Bellarmine Prep","TACOMA, WASH","WA","USA",
11,"Alas. Anchorage","7322","Noa Muranaka","Junior","Toyama","Japan","Ryukoku HS","Allen County [Kan.] CC","5'8""","Guard","44","https://www.goseawolves.com/sports/womens-basketball/roster/noa-muranaka/7322","2024-25","AK","Great Northwest","II",5,8,68,"GUARD",,"GUARD","Junior",0,"Ryukoku HS","TOYAMA, JAPAN",,"JAPAN","Allen County [Kan.] CC"
12,"Alas. Fairbanks","3778","McKayla Hart","Freshman","Council","Idaho","Council High School",,"6'2""","Center","1","https://www.alaskananooks.com/sports/womens-basketball/roster/mckayla-hart/3778","2024-25","AK","Great Northwest","II",6,2,74,"CENTER",,"CENTER","Freshman",0,"Council High School","COUNCIL, IDAHO","ID","USA",
12,"Alas. Fairbanks","3782","Tristian Martin","Senior","Fairbanks","Alaska","Lathrop High School",,"5'10""","Forward","11","https://www.alaskananooks.com/sports/womens-basketball/roster/tristian-martin/3782","2024-25","AK","Great Northwest","II",5,10,70,"FORWARD",,"FORWARD","Senior",0,"Lathrop High School","FAIRBANKS, ALASKA","AK","USA",
12,"Alas. Fairbanks","3783","Grace Gillespie","Freshman","Houston","Alaska","Houston High School",,"5'8""","Guard","12","https://www.alaskananooks.com/sports/womens-basketball/roster/grace-gillespie/3783","2024-25","AK","Great Northwest","II",5,8,68,"GUARD",,"GUARD","Freshman",0,"Houston High School","HOUSTON, ALASKA","AK","USA",
12,"Alas. Fairbanks","3784","Anna Nevison","Sophomore","Halifax","UK","Itchen Sixth Form College",,"5'9""","Guard","13","https://www.alaskananooks.com/sports/womens-basketball/roster/anna-nevison/3784","2024-25","AK","Great Northwest","II",5,9,69,"GUARD",,"GUARD","Sophomore",0,"Itchen Sixth Form College","HALIFAX, UK",,"UNITED KINGDOM",
12,"Alas. Fairbanks","3785","Jayda Van Dyke","Senior","Herriman","Utah","Herriman High School",,"5'8""","Guard","15","https://www.alaskananooks.com/sports/womens-basketball/roster/jayda-van-dyke/3785","2024-25","AK","Great Northwest","II",5,8,68,"GUARD",,"GUARD","Senior",0,"Herriman High School","HERRIMAN, UTAH","UT","USA",
12,"Alas. Fairbanks","3779","Taylor Tiulana","Junior","Anchorage","Alaska","Anchorage Christian School",,"5'8""","Guard","2","https://www.alaskananooks.com/sports/womens-basketball/roster/taylor-tiulana/3779","2024-25","AK","Great Northwest","II",5,8,68,"GUARD",,"GUARD","Junior",0,"Anchorage Christian School","ANCHORAGE, ALASKA","AK","USA",
12,"Alas. Fairbanks","3786","Bobbi Clark","Senior","Cathlamet","Wash","Robert A. Long High School",,"6'0""","Forward","20","https://www.alaskananooks.com/sports/womens-basketball/roster/bobbi-clark/3786","2024-25","AK","Great Northwest","II",6,0,72,"FORWARD",,"FORWARD","Senior",0,"Robert A. Long High School","CATHLAMET, WASH","WA","USA",
12,"Alas. Fairbanks","3787","Destiny Reimers","Senior","Anchorage","Alaska","Anchorage Christian High School",,"5'9""","Guard","22","https://www.alaskananooks.com/sports/womens-basketball/roster/destiny-reimers/3787","2024-25","AK","Great Northwest","II",5,9,69,"GUARD",,"GUARD","Senior",0,"Anchorage Christian High School","ANCHORAGE, ALASKA","AK","USA",
12,"Alas. Fairbanks","3788","Taylor Pilot","Senior","Fresno","Calif","Clovis North High School",,"5'5""","Guard","23","https://www.alaskananooks.com/sports/womens-basketball/roster/taylor-pilot/3788","2024-25","AK","Great Northwest","II",5,5,65,"GUARD",,"GUARD","Senior",0,"Clovis North High School","FRESNO, CALIF","CA","USA",
12,"Alas. Fairbanks","3789","Miranda Lomax","Junior","Cathlamet","Wash","Robert A. Long High School",,"5'5""","Guard","24","https://www.alaskananooks.com/sports/womens-basketball/roster/miranda-lomax/3789","2024-25","AK","Great Northwest","II",5,5,65,"GUARD",,"GUARD","Junior",0,"Robert A. Long High School","CATHLAMET, WASH","WA","USA",
12,"Alas. Fairbanks","3790","Amelia Brady","Redshirt Sophomore","West Jordan","Utah","Copper Hills High School",,"6'4""","Center","30","https://www.alaskananooks.com/sports/womens-basketball/roster/amelia-brady/3790","2024-25","AK","Great Northwest","II",6,4,76,"CENTER",,"CENTER","Sophomore",1,"Copper Hills High School","WEST JORDAN, UTAH","UT","USA",
12,"Alas. Fairbanks","3791","Kayla Johnson","Junior","Federal Way","Wash","Decatur High School",,"5'10""","Forward","32","https://www.alaskananooks.com/sports/womens-basketball/roster/kayla-johnson/3791","2024-25","AK","Great Northwest","II",5,10,70,"FORWARD",,"FORWARD","Junior",0,"Decatur High School","FEDERAL WAY, WASH","WA","USA",
12,"Alas. Fairbanks","3780","Emily Freeman","Junior","Ladera Ranch","Calif","San Juan Hills High School",,"5'6""","Guard","4","https://www.alaskananooks.com/sports/womens-basketball/roster/emily-freeman/3780","2024-25","AK","Great Northwest","II",5,6,66,"GUARD",,"GUARD","Junior",0,"San Juan Hills High School","LADERA RANCH, CALIF","CA","USA",
12,"Alas. Fairbanks","3792","Halle Waram","Sophomore","Edmonds","Wash","Edmonds-Woodway High School",,"6'0""","Forward","44","https://www.alaskananooks.com/sports/womens-basketball/roster/halle-waram/3792","2024-25","AK","Great Northwest","II",6,0,72,"FORWARD",,"FORWARD","Sophomore",0,"Edmonds-Woodway High School","EDMONDS, WASH","WA","USA",
14,"Albany","10283","MaKayla Noble","Freshman","Salisbury","NC.","Salisbury",,"5'10""","Forward","0","https://www.ualbanysports.com/sports/womens-basketball/roster/makayla-noble/10283","2024-25","NY","America East","I",5,10,70,"FORWARD",,"FORWARD","Freshman",0,"Salisbury","SALISBURY, NC","NC","USA",
14,"Albany","10291","Bella Stuart","Graduate Student","Clifton Park","NY.","Shenendehowa","New Hampshire","5'11""","Guard","1","https://www.ualbanysports.com/sports/womens-basketball/roster/bella-stuart/10291","2024-25","NY","America East","I",5,11,71,"GUARD",,"GUARD","Graduate Student",0,"Shenendehowa","CLIFTON PARK, NY","NY","USA","New Hampshire"
14,"Albany","10285","Emma Hákonardóttir","Freshman","Thorlakshofn","Iceland","Fjolbrautaskoli Sudurlands",,"5'11""","Forward","12","https://www.ualbanysports.com/sports/womens-basketball/roster/emma-h-konard-ttir/10285","2024-25","NY","America East","I",5,11,71,"FORWARD",,"FORWARD","Freshman",0,"Fjolbrautaskoli Sudurlands","THORLAKSHOFN, ICELAND",,"ICELAND",
14,"Albany","10286","Martina Borrellas","Freshman","Barcelona","Spain",,,"6'1""","Guard","13","https://www.ualbanysports.com/sports/womens-basketball/roster/martina-borrellas/10286","2024-25","NY","America East","I",6,1,73,"GUARD",,"GUARD","Freshman",0,,"BARCELONA, SPAIN",,"SPAIN",
14,"Albany","10290","Laycee Drake","Senior","Hancock","NY.","Hancock","UMBC","5'6""","Guard","2","https://www.ualbanysports.com/sports/womens-basketball/roster/laycee-drake/10290","2024-25","NY","America East","I",5,6,66,"GUARD",,"GUARD","Senior",0,"Hancock","HANCOCK, NY","NY","USA","UMBC"
14,"Albany","10278","Kayla Cooper","Graduate Student","Frederick","Maryland","St. John's Catholic Prep",,"6'0""","Guard","20","https://www.ualbanysports.com/sports/womens-basketball/roster/kayla-cooper/10278","2024-25","NY","America East","I",6,0,72,"GUARD",,"GUARD","Graduate Student",0,"St. John's Catholic Prep","FREDERICK, MD","MD","USA",
14,"Albany","10279","Gabriela Falcão","Junior","Figueira Da Foz","Portugal","Joaquim De Carualho","Lasalle","6'1""","Center","21","https://www.ualbanysports.com/sports/womens-basketball/roster/gabriela-falc-o/10279","2024-25","NY","America East","I",6,1,73,"CENTER",,"CENTER","Junior",0,"Joaquim De Carualho","FIGUEIRA DA FOZ, PORTUGAL",,"PORTUGAL","LaSalle"
14,"Albany","10280","Meghan Huerter","Senior","Clifton Park","NY.","Shenendehowa","Providence","5'11""","Guard","23","https://www.ualbanysports.com/sports/womens-basketball/roster/meghan-huerter/10280","2024-25","NY","America East","I",5,11,71,"GUARD",,"GUARD","Senior",0,"Shenendehowa","CLIFTON PARK, NY","NY","USA","Providence"
14,"Albany","10282","Abby Ray","Senior","Saratoga Springs","NY.","Saratoga Springs",,"5'8""","Guard","24","https://www.ualbanysports.com/sports/womens-basketball/roster/abby-ray/10282","2024-25","NY","America East","I",5,8,68,"GUARD",,"GUARD","Senior",0,"Saratoga Springs","SARATOGA SPRINGS, NY","NY","USA",
14,"Albany","10281","Lilly Phillips","Senior","Greenwich","NY.","Cambridge Central",,"5'11""","Guard","3","https://www.ualbanysports.com/sports/womens-basketball/roster/lilly-phillips/10281","2024-25","NY","America East","I",5,11,71,"GUARD",,"GUARD","Senior",0,"Cambridge Central","GREENWICH, NY","NY","USA",
14,"Albany","10287","Delanie Hill","Freshman","Charlotte","NC.","Providence",,"5'8""","Guard","33","https://www.ualbanysports.com/sports/womens-basketball/roster/delanie-hill/10287","2024-25","NY","America East","I",5,8,68,"GUARD",,"GUARD","Freshman",0,"Providence","CHARLOTTE, NC","NC","USA",
14,"Albany","10289","Kaci Donovan","Graduate Student","Owego","NY.","Owego Free Academy","Monmouth","6'1""","Guard","4","https://www.ualbanysports.com/sports/womens-basketball/roster/kaci-donovan/10289","2024-25","NY","America East","I",6,1,73,"GUARD",,"GUARD","Graduate Student",0,"Owego Free Academy","OWEGO, NY","NY","USA","Monmouth"
14,"Albany","10288","Jessica Tomasetti","Graduate Student","North Potomac","Maryland","Our Lady of Good Counsel","Mount St. Mary's","5'5""","Guard","55","https://www.ualbanysports.com/sports/womens-basketball/roster/jessica-tomasetti/10288","2024-25","NY","America East","I",5,5,65,"GUARD",,"GUARD","Graduate Student",0,"Our Lady of Good Counsel","NORTH POTOMAC, MD","MD","USA","Mount St. Mary's"
14,"Albany","10284","Manuela Piljevic","Freshman","Cordeaux Heights","Australia","Holy Spirit College (Wollongong, Australia)",,"6'0""","Guard","6","https://www.ualbanysports.com/sports/womens-basketball/roster/manuela-piljevic/10284","2024-25","NY","America East","I",6,0,72,"GUARD",,"GUARD","Freshman",0,"Holy Spirit College (Wollongong, Australia)","CORDEAUX HEIGHTS, AUSTRALIA",,"AUSTRALIA",
15,"Albion","8852","DB Edwards","Senior","Detroit","Mich","Roseville",,"5'9""","G","10","https://www.gobrits.com/sports/womens-basketball/roster/db-edwards/8852","2024-25","MI","Michigan Intercol. Ath. Assn.","III",5,9,69,"GUARD",,"GUARD","Senior",0,"Roseville","DETROIT, MICH","MI","USA",
15,"Albion","8853","Ava Guilford","Sophomore","Portland","Mich","Portland",,"5'3""","G","11","https://www.gobrits.com/sports/womens-basketball/roster/ava-guilford/8853","2024-25","MI","Michigan Intercol. Ath. Assn.","III",5,3,63,"GUARD",,"GUARD","Sophomore",0,"Portland","PORTLAND, MICH","MI","USA",
